token_id,token,corpus_frequency
3039,mail,10
3040,manatı,10
3041,mat,10
3042,mehrü,10
3043,meydən,10
3044,meylə,10
3045,mirza,10
3046,mötəbər,10
3047,mübtəla,10
3048,müddətdi,10
3049,mülkünə,10
3050,müxtəsəri,10
3051,müştaqiyəm,10
3052,məhrəm,10
3053,məhəbbətin,10
3054,məhərrəm,10
3055,mələkdir,10
3056,mənzili,10
3057,məscid,10
3058,mеydana,10
3059,nab,10
3060,naseh,10
3061,navəki,10
3062,neyçün,10
3063,nisbǝtlidir,10
3064,nşallah,10
3065,nǝdir,10
3066,nəqdi,10
3067,nərə,10
3068,nəsnə,10
3069,nəzəri,10
3070,nеçün,10
3071,odun,10
3072,odundan,10
3073,olarmı,10
3074,olduqca,10
3075,olmadım,10
3076,onnan,10
3077,oradan,10
3078,ordu,10
3079,oturmuş,10
3080,oxudular,10
3081,oğru,10
3082,oğrun,10
3083,paltar,10
3084,piyalə,10
3085,pula,10
3086,pullu,10
3087,pərdeyi,10
3088,qabaqda,10
3089,qabil,10
3090,qaf,10
3091,qalmış,10
3092,qalxdı,10
3093,qalıbdır,10
3094,qanıma,10
3095,qapısına,10
3096,qarət,10
3097,qasid,10
3098,qaş,10
3099,qaşınla,10
3100,qibləm,10
3101,qiymətli,10
3102,qonu,10
3103,qopar,10
3104,qoyan,10
3105,qönçeyi,10
3106,qürbətdə,10
3107,qüssədən,10
3108,qılmadı,10
3109,qızım,10
3110,qǝlǝndǝr,10
3111,qəddim,10
3112,qədrin,10
3113,qəflət,10
3114,qəhri,10
3115,qəlbimin,10
3116,qəlbini,10
3117,qəmə,10
3118,rus,10
3119,rüxsar,10
3120,rəf,10
3121,sadə,10
3122,sakin,10
3123,salsa,10
3124,salıbsan,10
3125,saman,10
3126,sanı,10
3127,saqiyi,10
3128,saza,10
3129,sağı,10
3130,sağər,10
3131,seyid,10
3132,sinəmə,10
3133,sirişkim,10
3134,siyəh,10
3135,sorma,10
3136,suda,10
3137,sudan,10
3138,sözlər,10
3139,sözünün,10
3140,sərinə,10
3141,sərvin,10
3142,səyyad,10
3143,sәn,10
3144,tapdım,10
3145,tiğin,10
3146,ucu,10
3147,ud,10
3148,unutma,10
3149,ustadı,10
3150,uçar,10
3151,vura,10
3152,vəch,10
3153,vədə,10
3154,vəqt,10
3155,vəsf,10
3156,xal,10
3157,xalı,10
3158,xanıma,10
3159,xarü,10
3160,xeyri,10
3161,xilas,10
3162,xudayi,10
3163,xurma,10
3164,xəlvət,10
3165,xərc,10
3166,y,10
3167,yanda,10
3168,yandırır,10
3169,yanmış,10
3170,yanır,10
3171,yaralı,10
3172,yaram,10
3173,yazdığı,10
3174,yetməzmi,10
3175,yeyib,10
3176,yеridi,10
3177,zahidi,10
3178,zahidin,10
3179,zamanda,10
3180,zat,10
3181,zinət,10
3182,ziyad,10
3183,zühur,10
3184,zənəxdanın,10
3185,zərrin,10
3186,çal,10
3187,çağırır,10
3188,çeşmin,10
3189,çiyninə,10
3190,çırağı,10
3191,çıxanda,10
3192,çıxmadı,10
3193,çəkirsən,10
3194,çəkmişəm,10
3195,çəng,10
3196,ürfan,10
3197,üstündən,10
3198,üzüldü,10
3199,şəhrə,10
3200,şəninə,10
3201,şəri,10
3202,əbədi,10
3203,əfsana,10
3204,əfzun,10
3205,əkbər,10
3206,əmri,10
3207,əridi,10
3208,ərənlər,10
3209,əsrari,10
3210,əsədullahın,10
3211,ət,10
3212,ətəgin,10
3213,əvvəlki,10
3214,əvəzi,10
3215,əzm,10
3216,оldu,10
3217,оnun,10
3218,abü,9
3219,aciz,9
3220,ahı,9
3221,altun,9
3222,anla,9
3223,ari,9
3224,arzu,9
3225,axşama,9
3226,ayırdı,9
3227,aça,9
3228,açmış,9
3229,açılmış,9
3230,ağlamaq,9
3231,ağlayır,9
3232,ağrımaz,9
3233,ağzın,9
3234,ağzından,9
3235,bayatı,9
3236,bazar,9
3237,bağlamış,9
3238,bağışla,9
3239,başdadı,9
3240,başımda,9
3241,bilmərəm,9
3242,birlə,9
3243,birtəhər,9
3244,boynu,9
3245,boz,9
3246,bulmuş,9
3247,bədənim,9
3248,bəlayə,9
3249,bənzəyir,9
3250,bərhəm,9
3251,bəyi,9
3252,cahana,9
3253,cahanə,9
3254,canımdan,9
3255,car,9
3256,cəmalından,9
3257,cənnətə,9
3258,cəza,9
3259,dadına,9
3260,dalına,9
3261,dan,9
3262,darda,9
3263,dağların,9
3264,dağılıb,9
3265,derlǝr,9
3266,deyirdin,9
3267,diş,9
3268,dişlərin,9
3269,dolub,9
3270,dostlar,9
3271,dun,9
3272,döndərib,9
3273,dövlətli,9
3274,dövlətə,9
3275,döyül,9
3276,dünyani,9
3277,dünyavü,9
3278,dünü,9
3279,dürüst,9
3280,düzəltdi,9
3281,düşmüşdü,9
3282,düşməndən,9
3283,düşməni,9
3284,düşübdür,9
3285,dəftəri,9
3286,dəftərə,9
3287,dəni,9
3288,dərhal,9
3289,dəri,9
3290,dəvət,9
3291,edəm,9
3292,ellər,9
3293,elmə,9
3294,eləməz,9
3295,etdigim,9
3296,etməzmidim,9
3297,eydi,9
3298,eylǝmiş,9
3299,eyləgəc,9
3300,f,9
3301,füzulidən,9
3302,füzulini,9
3303,füzun,9
3304,fəqirə,9
3305,fəqət,9
3306,fəraq,9
3307,fəzayi,9
3308,gec,9
3309,gen,9
3310,getdilər,9
3311,geysin,9
3312,giləyə,9
3313,guşeyi,9
3314,gördük,9
3315,görmə,9
3316,görməmişdi,9
3317,görəydim,9
3318,götürür,9
3319,gözəlsən,9
3320,gülləsi,9
3321,gülümsünüb,9
3322,gülüstana,9
3323,gülüşdü,9
3324,gülüşdülər,9
3325,gülər,9
3326,güzar,9
3327,gəlmişdi,9
3328,gərdişi,9
3329,gətirsin,9
3330,gətirən,9
3331,gəzə,9
3332,gеdəcəkdir,9
3333,hakim,9
3334,hakimi,9
3335,hamıdan,9
3336,hasili,9
3337,hekayət,9
3338,hicab,9
3339,hǝq,9
3340,həbib,9
3341,həll,9
3342,həmi,9
3343,hərçənd,9
3344,həsrətin,9
3345,həvəsi,9
3346,həyatım,9
3347,həzrəti,9
3348,həşr,9
3349,insana,9
3350,insanı,9
3351,iqbal,9
3352,isbat,9
3353,ismi,9
3354,istəyirsən,9
3355,istəyə,9
3356,itə,9
3357,iynə,9
3358,içrǝ,9
3359,içən,9
3360,işdir,9
3361,kamalı,9
3362,kan,9
3363,karı,9
3364,keçib,9
3365,keçsinmi,9
3366,kimsənə,9
3367,könlündə,9
3368,könüldə,9
3369,kövnü,9
3370,kü,9
3371,küstax,9
3372,kəman,9
3373,kənddən,9
3374,lala,9
3375,laməkan,9
3376,lələ,9
3377,lənət,9
3378,maliki,9
3379,malın,9
3380,mam,9
3381,meyə,9
3382,misri,9
3383,muradım,9
3384,mühəyya,9
3385,mülk,9
3386,mülkündə,9
3387,müstəkəm,9
3388,müğənni,9
3389,mǝst,9
3390,məhəmmədi,9
3391,məhəmmədin,9
3392,məkanı,9
3393,məqsud,9
3394,məscidin,9
3395,məsiha,9
3396,məşğul,9
3397,narə,9
3398,neməti,9
3399,nicat,9
3400,nidə,9
3401,nidən,9
3402,nigara,9
3403,nişani,9
3404,nüsrət,9
3405,nəbi,9
3406,nəcəf,9
3407,nəfsi,9
3408,nəfəsi,9
3409,nəyin,9
3410,nә,9
3411,olmamış,9
3412,olunca,9
3413,olursa,9
3414,olursan,9
3415,oyun,9
3416,oğlanın,9
3417,padşahi,9
3418,paki,9
3419,pasiban,9
3420,peyman,9
3421,peşman,9
3422,pər,9
3423,pərgar,9
3424,pərvaz,9
3425,qadın,9
3426,qaldırıb,9
3427,qanad,9
3428,qanımı,9
3429,qapdı,9
3430,qapına,9
3431,qaraçarqat,9
3432,qarışdı,9
3433,qaynar,9
3434,qayıdanda,9
3435,qayıtdılar,9
3436,qaç,9
3437,qaçıb,9
3438,qaşları,9
3439,qeyrət,9
3440,qilü,9
3441,qohumları,9
3442,qonağa,9
3443,qoya,9
3444,qoşa,9
3445,qulam,9
3446,quyruğu,9
3447,quzu,9
3448,qövmi,9
3449,qübari,9
3450,qılam,9
3451,qılar,9
3452,qılmışam,9
3453,qızlar,9
3454,ruhum,9
3455,rum,9
3456,rüsvayi,9
3457,rüхün,9
3458,rəhmət,9
3459,rəmzi,9
3460,rəsmdir,9
3461,rəğbət,9
3462,sala,9
3463,saqqalı,9
3464,saralıb,9
3465,satar,9
3466,saxlar,9
3467,saxlaya,9
3468,saçının,9
3469,simi,9
3470,simin,9
3471,soltan,9
3472,sonar,9
3473,sud,9
3474,sular,9
3475,sun,9
3476,surətdə,9
3477,söyləyim,9
3478,sözlə,9
3479,sübhan,9
3480,sünbüli,9
3481,sǝrvi,9
3482,səbadən,9
3483,səbrim,9
3484,səbzə,9
3485,səhnəbanıya,9
3486,səma,9
3487,sənət,9
3488,sərməst,9
3489,sеvmişəm,9
3490,sәnin,9
3491,tabı,9
3492,tanıdı,9
3493,tapmaz,9
3494,tarix,9
3495,tiğ,9
3496,toplaşdılar,9
3497,toydan,9
3498,tutmaq,9
3499,tutsa,9
3500,türk,9
3501,tǝk,9
3502,təbim,9
3503,təhsin,9
3504,təl,9
3505,təsir,9
3506,təxti,9
3507,təğyiri,9
3508,ulduzlar,9
3509,verəsən,9
3510,vücudi,9
3511,vüsalından,9
3512,vəqtidir,9
3513,vəslini,9
3514,xaliq,9
3515,xaqan,9
3516,xaç,9
3517,xof,9
3518,xoşuma,9
3519,xəstəyəm,9
3520,xət,9
3521,yaddan,9
3522,yanımda,9
3523,yardan,9
3524,yasəmən,9
3525,yağlı,9
3526,yaşına,9
3527,yeridir,9
3528,yesə,9
3529,yetiş,9
3530,yolları,9
3531,yurdu,9
3532,yuxarı,9
3533,yüzü,9
3534,zakir,9
3535,zarım,9
3536,zatın,9
3537,ziya,9
3538,züleyxa,9
3539,zülfündə,9
3540,zülfündən,9
3541,zəban,9
3542,zənbur,9
3543,çalış,9
3544,çarxı,9
3545,çağırdı,9
3546,çağırıb,9
3547,çini,9
3548,çörəkdən,9
3549,çıxsa,9
3550,çəkmək,9
3551,çəkməyə,9
3552,çеşmi,9
3553,öldürür,9
3554,öyüd,9
3555,ümman,9
3556,ümmid,9
3557,ümmətə,9
3558,ürəyimin,9
3559,ürəyin,9
3560,üstün,9
3561,üstǝ,9
3562,üzdə,9
3563,üşşaq,9
3564,ğazilər,9
3565,şadəm,9
3566,şahların,9
3567,şirə,9
3568,şə,9
3569,şəcər,9
3570,şəhidana,9
3571,şəhla,9
3572,şəhrini,9
3573,şəhvar,9
3574,şərbət,9
3575,şəyirdi,9
3576,şеytan,9
3577,əbri,9
3578,əbsəm,9
3579,əcəm,9
3580,əfəndim,9
3581,əhd,9
3582,əhdü,9
3583,əhməq,9
3584,əhvalı,9
3585,əlan,9
3586,əlilə,9
3587,ələsgərnən,9
3588,əm,9
3589,əmin,9
3590,əmiri,9
3591,əmrə,9
3592,əndamı,9
3593,əqlü,9
3594,ərzü,9
3595,ərş,9
3596,əsil,9
3597,əsrar,9
3598,əvvəlcə,9
3599,əyləşib,9
3600,əzrayıl,9
3601,əzəli,9
3602,əğyarə,9
3603,еləyirdi,9
3604,еvin,9
3605,еyləmə,9
3606,еşidənlər,9
3607,еşqə,9
3608,оlur,9
3609,adamdır,8
3610,adamlara,8
3611,adamıydı,8
3612,adil,8
3613,adətdir,8
3614,adəti,8
3615,afitabi,8
3616,alagöz,8
3617,alıbsan,8
3618,alırsan,8
3619,amin,8
3620,anlamaz,8
3621,aralı,8
3622,arami,8
3623,asari,8
3624,atdılar,8
3625,atəşə,8
3626,avara,8
3627,axar,8
3628,axtarır,8
3629,aşığı,8
3630,bab,8
3631,bahalıq,8
3632,bais,8
3633,balü,8
3634,bayaqkı,8
3635,başımı,8
3636,biabır,8
3637,bildirdi,8
3638,birdi,8
3639,bulağa,8
3640,bunlara,8
3641,bura,8
3642,buradakı,8
3643,buraxdı,8
3644,bülbülün,8
3645,bürci,8
3646,bürümə,8
3647,bədəndən,8
3648,bəlayi,8
3649,bənin,8
3650,bəyanə,8
3651,bəziləri,8
3652,camalı,8
3653,camın,8
3654,cananım,8
3655,cananın,8
3656,canlı,8
3657,ceyhun,8
3658,ceyran,8
3659,cinan,8
3660,cismin,8
3661,cümleyi,8
3662,cəfası,8
3663,cəmşid,8
3664,cəvab,8
3665,dada,8
3666,dam,8
3667,danladı,8
3668,dehqan,8
3669,demiş,8
3670,demişəm,8
3671,deyiləsi,8
3672,deyərəm,8
3673,dilbərim,8
3674,dilbərə,8
3675,dildarə,8
3676,dinar,8
3677,diraz,8
3678,dolandı,8
3679,dolanıb,8
3680,döndərdi,8
3681,dönüm,8
3682,dövranın,8
3683,düyün,8
3684,düşün,8
3685,düşür,8
3686,dǝm,8
3687,dǝxi,8
3688,dəgşirdim,8
3689,dəhrin,8
3690,dərmani,8
3691,dəryaya,8
3692,dəyirmana,8
3693,edibən,8
3694,edin,8
3695,edək,8
3696,ehya,8
3697,elədin,8
3698,eləmə,8
3699,eləyir,8
3700,endi,8
3701,ermənilər,8
3702,etdiyimdəndir,8
3703,etmǝkmolur,8
3704,etməsin,8
3705,eylǝ,8
3706,fikirdən,8
3707,fələyə,8
3708,fəqih,8
3709,fəsad,8
3710,fəğanım,8
3711,gedəndə,8
3712,genə,8
3713,getməz,8
3714,getsə,8
3715,girib,8
3716,gödək,8
3717,göndərdiyi,8
3718,göndərib,8
3719,gördügün,8
3720,görünən,8
3721,gözlərindən,8
3722,gözlərini,8
3723,gözəli,8
3724,gözəllikdə,8
3725,gülab,8
3726,gülgün,8
3727,günahı,8
3728,günlər,8
3729,gününü,8
3730,günəşi,8
3731,gǝlmişlǝrdǝnüz,8
3732,gǝlübdür,8
3733,gəhi,8
3734,gəlini,8
3735,gəlməyib,8
3736,gənə,8
3737,gətirməyə,8
3738,gеdəndən,8
3739,gеtsin,8
3740,halıma,8
3741,hamının,8
3742,hamısına,8
3743,hamıya,8
3744,haqdan,8
3745,haqqında,8
3746,harada,8
3747,haram,8
3748,hindu,8
3749,hübabi,8
3750,hüma,8
3751,hüseyni,8
3752,hüsnünü,8
3753,həlal,8
3754,həlqə,8
3755,həram,8
3756,hərarət,8
3757,həsəd,8
3758,həva,8
3759,həyatı,8
3760,həzaran,8
3761,icazə,8
3762,ikisinə,8
3763,ilin,8
3764,imanı,8
3765,imarət,8
3766,imkan,8
3767,incimərəm,8
3768,indən,8
3769,inə,8
3770,ipək,8
3771,istəmədi,8
3772,istərdim,8
3773,istəyirəm,8
3774,istəyəndə,8
3775,içdilər,8
3776,içi,8
3777,kakilin,8
3778,kari,8
3779,karvan,8
3780,keçirdi,8
3781,kimisi,8
3782,kiməm,8
3783,kişilər,8
3784,kuhi,8
3785,küncündǝdir,8
3786,kəc,8
3787,kəlamı,8
3788,kəsilib,8
3789,kеçməsin,8
3790,laçın,8
3791,ləbini,8
3792,ləfz,8
3793,ləziz,8
3794,ləşkəri,8
3795,mahalının,8
3796,mehrab,8
3797,meydanda,8
3798,millət,8
3799,minə,8
3800,mir,8
3801,mirvari,8
3802,misrə,8
3803,mu,8
3804,munca,8
3805,mur,8
3806,murdar,8
3807,müddəi,8
3808,münasib,8
3809,müxəmməs,8
3810,müənbər,8
3811,mǝni,8
3812,mǝnzilidir,8
3813,məhəbbətə,8
3814,məlal,8
3815,məqsədim,8
3816,mərdüm,8
3817,mərhəm,8
3818,məstü,8
3819,mətbəxi,8
3820,məzhəri,8
3821,nahar,8
3822,nalan,8
3823,naqis,8
3824,nisyə,8
3825,nurlu,8
3826,nəfəsim,8
3827,nəm,8
3828,nəql,8
3829,nərgis,8
3830,nəsrin,8
3831,nəzmə,8
3832,nəzərdən,8
3833,olaram,8
3834,olmayacaq,8
3835,olmağıl,8
3836,olmusan,8
3837,oluram,8
3838,oruc,8
3839,oxur,8
3840,paltarı,8
3841,papaq,8
3842,para,8
3843,paşa,8
3844,peyvəstə,8
3845,peyğəmbər,8
3846,pirim,8
3847,pislik,8
3848,pǝri,8
3849,pərişanə,8
3850,pərtövi,8
3851,qalu,8
3852,qanun,8
3853,qapında,8
3854,qapısın,8
3855,qapısını,8
3856,qaranlıq,8
3857,qaranın,8
3858,qarışqa,8
3859,qasım,8
3860,qazi,8
3861,qiblə,8
3862,qiyməti,8
3863,qocalıq,8
3864,qorxum,8
3865,qoymuşam,8
3866,qoysan,8
3867,qulağı,8
3868,qulağına,8
3869,qulluq,8
3870,qurd,8
3871,qurtarandan,8
3872,quruldu,8
3873,qüdrətdən,8
3874,qürbət,8
3875,qıla,8
3876,qıldın,8
3877,qızlara,8
3878,qızıldan,8
3879,qəddü,8
3880,qədi,8
3881,qədin,8
3882,qədrü,8
3883,qədəhi,8
3884,qəlyan,8
3885,qəmli,8
3886,qəmlə,8
3887,qənaət,8
3888,qəsdi,8
3889,qəvvas,8
3890,ruzigarım,8
3891,rüstəm,8
3892,rüxsari,8
3893,rüxsarına,8
3894,rəhimi,8
3895,safi,8
3896,saldılar,8
3897,sani,8
3898,sanır,8
3899,saxlamaz,8
3900,sazla,8
3901,saçı,8
3902,sevdası,8
3903,seyrinə,8
3904,sinədən,8
3905,sitəm,8
3906,sitəmindən,8
3907,sizdən,8
3908,stərəm,8
3909,susamış,8
3910,söndü,8
3911,söylədim,8
3912,söyüd,8
3913,sübhdəm,8
3914,sǝnindir,8
3915,sədri,8
3916,səfheyi,8
3917,səhərdən,8
3918,sərdən,8
3919,sərim,8
3920,sərvü,8
3921,səxa,8
3922,tacı,8
3923,tapmışam,8
3924,tapsın,8
3925,tapşırdım,8
3926,tarı,8
3927,tazədən,8
3928,tağı,8
3929,telləri,8
3930,tikdi,8
3931,tirmə,8
3932,tirü,8
3933,toplaşdı,8
3934,toyunu,8
3935,ttifaq,8
3936,tutdular,8
3937,tutdum,8
3938,tutmuşlar,8
3939,tökülən,8
3940,tünd,8
3941,türreyi,8
3942,tədbiri,8
3943,təmir,8
3944,təmənnayi,8
3945,təndə,8
3946,tərifini,8
3947,tərsinə,8
3948,təşneyi,8
3949,təşnə,8
3950,təəccüb,8
3951,təəllüq,8
3952,uca,8
3953,ulduz,8
3954,ulu,8
3955,umma,8
3956,uşağı,8
3957,uşbu,8
3958,varmıdır,8
3959,verrəm,8
3960,vücudim,8
3961,vücudum,8
3962,vəchi,8
3963,vəhm,8
3964,vəsfi,8
3965,vəslindən,8
3966,vеrsən,8
3967,xab,8
3968,xandadır,8
3969,xandan,8
3970,xandǝdir,8
3971,xaneyi,8
3972,xani,8
3973,xanlara,8
3974,xaqaniyəm,8
3975,xarə,8
3976,xun,8
3977,xələti,8
3978,xətər,8
3979,xəyalım,8
3980,yadıma,8
3981,yadından,8
3982,yahyoğlu,8
3983,yalqız,8
3984,yanağı,8
3985,yatan,8
3986,yaxa,8
3987,yazmışlar,8
3988,yazı,8
3989,yedi,8
3990,yetmişəm,8
3991,yetmədi,8
3992,yetən,8
3993,yeyən,8
3994,yoldaş,8
3995,yüküm,8
3996,yığıb,8
3997,yığıldı,8
3998,yəmən,8
3999,yəzdan,8
4000,yеdilər,8
4001,zahida,8
4002,zay,8
4003,zindana,8
4004,zirü,8
4005,ziyada,8
4006,zövqü,8
4007,zülfin,8
4008,zülfə,8
4009,zülməti,8
4010,zə,8
4011,zəbun,8
4012,zəhri,8
4013,zəman,8
4014,zəmanənin,8
4015,zəxmi,8
4016,çalar,8
4017,çaqqal,8
4018,çar,8
4019,çatar,8
4020,çağıdı,8
4021,çağır,8
4022,çoxlu,8
4023,çıxmır,8
4024,öküzü,8
4025,öküzün,8
4026,öldüm,8
4027,öldürdü,8
4028,ölü,8
4029,örtülü,8
4030,öydə,8
4031,ümidi,8
4032,ümmana,8
4033,üstündəki,8
4034,ğǝm,8
4035,şahbaz,8
4036,şivən,8
4037,şöylə,8
4038,şəbnəm,8
4039,şəhr,8
4040,şərəf,8
4041,əbcəd,8
4042,əfsanə,8
4043,əhsəni,8
4044,əhval,8
4045,əhvalım,8
4046,əjdaha,8
4047,əlimə,8
4048,ələsgərgilin,8
4049,əqlə,8
4050,əsdi,8
4051,əsl,8
4052,əti,8
4053,əyləş,8
4054,əysik,8
4055,еdər,8
4056,еv,8
4057,еylərəm,8
4058,хоş,8
4059,25,7
4060,3,7
4061,4,7
4062,80,7
4063,adamı,7
4064,afət,7
4065,aldadar,7
4066,almışam,7
4067,alsan,7
4068,alıya,7
4069,andadır,7
4070,anıb,7
4071,apardılar,7
4072,artır,7
4073,arvadlar,7
4074,asmana,7
4075,asudə,7
4076,atma,7
4077,axtarma,7
4078,aydan,7
4079,ayruq,7
4080,ayrıldı,7
4081,ayrılıq,7
4082,azdır,7
4083,açsın,7
4084,ağaca,7
4085,ağdı,7
4086,ağlına,7
4087,ağıllı,7
4088,aşağı,7
4089,aşıb,7
4090,badəni,7
4091,baisi,7
4092,baxar,7
4093,baxmadı,7
4094,bağlamanı,7
4095,bağrıma,7
4096,bağrın,7
4097,bağrına,7
4098,bağrını,7
4099,bağə,7
4100,başlarına,7
4101,behişti,7
4102,bica,7
4103,bigüman,7
4104,bilik,7
4105,bilim,7
4106,bilirdi,7
4107,bilmirsən,7
4108,bilmǝz,7
4109,bilmək,7
4110,bilmənəm,7
4111,bilməsə,7
4112,binayi,7
4113,birə,7
4114,bitər,7
4115,boynunda,7
4116,bulunca,7
4117,bulur,7
4118,buradan,7
4119,busə,7
4120,buxaq,7
4121,bülbüllər,7
4122,bülənd,7
4123,büsatı,7
4124,bədr,7
4125,bəg,7
4126,bəlaya,7
4127,bənəfşə,7
4128,bərqərar,7
4129,bəstə,7
4130,bəylik,7
4131,bəyləri,7
4132,bəylərə,7
4133,bəzi,7
4134,bəzək,7
4135,cadu,7
4136,cari,7
4137,cavana,7
4138,cibinə,7
4139,cism,7
4140,cuşə,7
4141,cövrün,7
4142,cümlǝ,7
4143,cəmalə,7
4144,cənnətü,7
4145,damağı,7
4146,damə,7
4147,daneyi,7
4148,danışanda,7
4149,daxi,7
4150,daşını,7
4151,deməsin,7
4152,dersən,7
4153,desən,7
4154,deyildi,7
4155,deyilən,7
4156,didə,7
4157,digər,7
4158,dilavər,7
4159,dilindən,7
4160,dilərəm,7
4161,dinim,7
4162,dinə,7
4163,diriğ,7
4164,diyara,7
4165,dizi,7
4166,dişi,7
4167,dodaqların,7
4168,doldur,7
4169,dostları,7
4170,doxsan,7
4171,doymaz,7
4172,durar,7
4173,durmadan,7
4174,duz,7
4175,döndərər,7
4176,dördüncü,7
4177,dövlətdən,7
4178,dövrdə,7
4179,dübarə,7
4180,dünyamalı,7
4181,dürrü,7
4182,düşmə,7
4183,düşübsən,7
4184,dədəm,7
4185,dəfi,7
4186,dəftər,7
4187,dəhanından,7
4188,dəhri,7
4189,dəhənin,7
4190,dəndan,7
4191,dərdlərə,7
4192,dəyməmiş,7
4193,dеyirdi,7
4194,dеyək,7
4195,edərdi,7
4196,ehsanın,7
4197,eliyə,7
4198,eləmişdi,7
4199,eləyirdilər,7
4200,endirir,7
4201,eyib,7
4202,eyləmişəm,7
4203,eşitcək,7
4204,eşqini,7
4205,fariğ,7
4206,fars,7
4207,fayda,7
4208,fikirləri,7
4209,fikrin,7
4210,fikrindən,7
4211,firqətindən,7
4212,fərq,7
4213,fəxri,7
4214,fəğanə,7
4215,gecənin,7
4216,gedin,7
4217,gedəndən,7
4218,geniş,7
4219,göftar,7
4220,göndər,7
4221,görmüşdü,7
4222,görməmiş,7
4223,görsün,7
4224,görüncə,7
4225,görür,7
4226,görüşmək,7
4227,göydü,7
4228,gözümdə,7
4229,gözəldi,7
4230,gülündən,7
4231,gülür,7
4232,gülüstanım,7
4233,günorta,7
4234,gǝrçi,7
4235,gəldiniz,7
4236,gəlmişdilər,7
4237,gəlməkdə,7
4238,gəlməyə,7
4239,gərdənə,7
4240,gəzdi,7
4241,gеcələr,7
4242,gеdibdi,7
4243,gеdirəm,7
4244,gеdər,7
4245,haqqı,7
4246,hesabı,7
4247,heydər,7
4248,http,7
4249,hu,7
4250,hübab,7
4251,hücum,7
4252,hüsnünün,7
4253,hǝqdǝn,7
4254,həcəri,7
4255,həddi,7
4256,həddən,7
4257,həkimi,7
4258,həvalə,7
4259,həyati,7
4260,ictinab,7
4261,idrak,7
4262,iftixar,7
4263,ikram,7
4264,ildir,7
4265,ilham,7
4266,ilk,7
4267,ilә,7
4268,imdi,7
4269,imtəhan,7
4270,insaf,7
4271,inəyi,7
4272,irsal,7
4273,istəkan,7
4274,iyiddi,7
4275,içmə,7
4276,işdi,7
4277,işində,7
4278,işləri,7
4279,kabab,7
4280,kafir,7
4281,kafü,7
4282,kanım,7
4283,keyvan,7
4284,kimsǝ,7
4285,kimsədən,7
4286,kimsənin,7
4287,kitabı,7
4288,konul,7
4289,kuyi,7
4290,kölgəsində,7
4291,könlünə,7
4292,könüldən,7
4293,kövkəbi,7
4294,küfrü,7
4295,künci,7
4296,kələk,7
4297,kənarında,7
4298,kənd,7
4299,kəslər,7
4300,kəşfi,7
4301,kеçib,7
4302,kеçmiş,7
4303,laf,7
4304,laləzar,7
4305,layiqdir,7
4306,lisan,7
4307,lölöi,7
4308,ləb,7
4309,ləmyəzəl,7
4310,maladеs,7
4311,malü,7
4312,mehrin,7
4313,mim,7
4314,misal,7
4315,misr,7
4316,munisim,7
4317,mübarək,7
4318,mükəddər,7
4319,mülkünü,7
4320,mülkünün,7
4321,müshəfi,7
4322,mütrüb,7
4323,müxtəlif,7
4324,müşki,7
4325,müşkil,7
4326,müşküldür,7
4327,mǝdǝd,7
4328,məclisdəkilərin,7
4329,mədəni,7
4330,məhrəmi,7
4331,məlaik,7
4332,məlik,7
4333,məlul,7
4334,mələkdi,7
4335,mənimtək,7
4336,mənzilə,7
4337,mərhəmət,7
4338,məsəl,7
4339,mеhri,7
4340,naləm,7
4341,naməni,7
4342,nanı,7
4343,necədir,7
4344,nigarın,7
4345,niqabı,7
4346,novruz,7
4347,nümayan,7
4348,nəfsini,7
4349,nəhar,7
4350,nəhayət,7
4351,nəhs,7
4352,nəzm,7
4353,nəş,7
4354,odlara,7
4355,odunda,7
4356,olacaqdı,7
4357,olana,7
4358,olaq,7
4359,olduq,7
4360,olduvü,7
4361,olduğum,7
4362,olduğuna,7
4363,olmur,7
4364,olmuşdurur,7
4365,olubsan,7
4366,oraya,7
4367,otağa,7
4368,oxların,7
4369,oxuduğu,7
4370,oxuyur,7
4371,oxuyurdu,7
4372,oxşamır,7
4373,padişahi,7
4374,papağı,7
4375,payız,7
4376,peyğəmbərin,7
4377,peşiman,7
4378,pristav,7
4379,pür,7
4380,püstə,7
4381,pərü,7
4382,qa,7
4383,qadir,7
4384,qail,7
4385,qaim,7
4386,qalanını,7
4387,qalx,7
4388,qalı,7
4389,qamət,7
4390,qamətim,7
4391,qamətindən,7
4392,qamətinə,7
4393,qani,7
4394,qanından,7
4395,qapıda,7
4396,qaradan,7
4397,qatil,7
4398,qaydadır,7
4399,qaymaq,7
4400,qaçmaq,7
4401,qaçır,7
4402,qaşa,7
4403,qaşü,7
4404,qeyrə,7
4405,qiyas,7
4406,qonağı,7
4407,qonur,7
4408,qoymuş,7
4409,qoysa,7
4410,qoyur,7
4411,qucaq,7
4412,qulami,7
4413,qulun,7
4414,qurmuş,7
4415,quyunun,7
4416,qüssə,7
4417,qılsam,7
4418,qılsan,7
4419,qılın,7
4420,qırdı,7
4421,qıya,7
4422,qışda,7
4423,qəbrimin,7
4424,qəfəs,7
4425,qəlbə,7
4426,qəltan,7
4427,qəmzeyi,7
4428,qəsəm,7
4429,qəzadan,7
4430,qеyri,7
4431,rahatlıq,7
4432,ran,7
4433,raz,7
4434,ruyi,7
4435,rübab,7
4436,rüxsarə,7
4437,rüşvət,7
