row_id,bir,ki,bu,nə,aşıq,ey,hər,ilə,kim,mən,o,i,də,ol,ələsgər,kimi,sən,var,oldu,da,çox,mənim,məni,gün,dedi,can,tək,idi,mənə,olur
443,0,2,1,0,0,0,0,0,4,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
444,1,0,0,0,0,2,0,0,3,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
445,0,0,2,0,0,0,0,0,2,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
446,21,1,5,0,0,2,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0
447,0,0,1,0,0,0,3,1,0,0,0,0,1,0,0,0,0,0,2,0,0,0,0,0,0,0,1,3,0,0
448,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
449,1,0,1,0,0,0,0,2,0,0,0,2,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
450,2,0,3,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0
451,9,1,1,0,0,0,0,1,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
452,1,0,0,1,0,0,4,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
453,1,0,2,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
454,1,0,0,0,0,2,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0
455,0,1,5,0,0,8,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
456,20,0,1,0,0,0,0,1,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0
457,6,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
458,4,1,3,0,0,0,0,0,3,0,0,0,0,2,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
459,0,2,1,0,0,0,0,0,3,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
460,6,2,1,0,0,0,0,0,1,0,0,1,0,2,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0
461,1,0,3,0,0,0,2,0,0,0,0,0,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
462,3,4,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0
463,0,1,1,0,0,2,0,0,2,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
464,0,0,3,0,0,0,2,1,0,0,0,0,0,0,0,0,2,0,0,0,0,0,1,1,0,1,0,0,0,0
465,1,2,3,0,0,4,0,0,2,0,0,0,0,2,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0
466,1,0,1,0,0,1,1,4,0,0,0,1,1,1,0,0,2,0,0,0,0,0,0,0,0,1,0,0,0,0
467,0,1,1,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
468,0,1,0,0,0,3,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
469,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
470,0,0,0,0,0,0,0,0,0,3,0,1,1,2,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
471,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
472,0,1,1,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
473,4,0,0,0,0,2,0,0,0,0,0,0,0,2,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
474,2,1,1,0,0,5,0,0,4,0,0,1,0,1,0,0,0,1,2,0,0,0,0,1,0,1,0,0,0,0
475,0,1,1,0,0,2,0,0,2,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
476,0,4,2,0,0,4,0,0,1,0,0,2,0,2,0,0,0,1,0,0,0,0,0,2,0,2,0,0,0,1
477,0,1,3,0,0,3,0,0,1,0,0,0,0,3,0,2,0,0,0,0,0,0,0,2,0,2,0,0,0,0
478,0,1,0,0,0,3,0,0,3,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
479,0,1,1,0,0,2,0,0,1,0,0,1,0,1,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0
480,0,1,3,0,0,1,0,0,2,0,0,0,0,1,0,1,0,0,1,0,0,0,0,1,0,1,0,0,9,0
481,0,0,1,0,0,1,0,0,4,0,0,0,0,4,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0
482,3,5,2,0,0,4,0,0,3,0,0,0,0,1,0,0,0,0,2,0,0,0,0,0,0,1,0,0,0,0
483,1,2,3,0,0,3,0,0,0,0,0,0,0,3,0,0,0,0,1,0,1,0,0,1,0,2,0,0,0,0
484,0,3,5,0,0,5,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
485,0,0,1,0,0,0,0,0,2,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
486,6,1,3,1,0,0,2,1,1,0,0,1,1,1,0,1,2,0,0,2,0,0,0,3,0,0,0,0,0,2
487,3,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
488,2,0,0,0,0,0,0,0,0,0,0,1,0,3,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0
489,2,1,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
490,1,0,2,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
491,3,1,1,0,0,3,0,0,3,0,0,1,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0
492,3,1,4,0,0,2,0,0,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
493,1,1,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
494,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,1,0
495,1,1,3,0,0,1,0,0,3,0,0,0,0,2,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0
496,2,1,0,0,0,0,0,0,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
497,2,2,1,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,4,0,0,0,0
498,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
499,3,2,2,0,0,5,0,0,4,0,0,2,0,3,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0
500,1,1,0,0,0,4,0,0,4,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
501,0,1,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
502,0,2,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
503,0,0,2,0,0,0,0,0,4,0,1,0,0,4,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
504,0,3,1,0,0,0,0,0,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
505,0,0,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
506,1,1,1,0,0,1,0,0,0,0,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
507,1,1,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
508,1,1,1,0,0,1,0,0,1,0,0,1,0,1,0,0,0,1,2,0,0,0,0,0,0,1,0,0,0,1
509,0,0,2,0,0,2,0,0,2,0,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
510,2,0,0,0,0,0,1,0,0,3,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
511,1,0,0,0,0,0,0,6,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
512,1,1,0,0,0,1,0,0,1,0,0,0,0,4,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0
513,0,0,0,0,0,1,0,0,4,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
514,0,1,0,0,0,2,0,0,1,0,0,1,0,0,0,0,0,1,2,0,0,0,0,0,0,1,0,0,0,0
515,0,3,2,0,0,2,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
516,0,1,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
517,0,0,0,0,0,0,1,1,0,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
518,0,0,1,0,0,0,0,2,0,5,0,0,0,3,0,0,0,2,0,1,0,1,0,0,0,0,0,0,0,0
519,0,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
520,1,2,1,0,0,1,0,0,0,0,0,0,0,6,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
521,2,0,2,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
522,1,1,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
523,0,0,0,0,0,0,0,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
524,31,31,41,6,0,0,14,21,1,12,5,37,31,0,0,7,0,10,0,15,9,1,0,5,1,0,2,3,0,1
525,1,2,3,0,0,0,0,0,1,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
526,3,5,1,0,0,2,0,0,1,0,0,1,0,3,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
527,1,0,2,0,0,0,0,3,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,2,0,2,0,0,0,0
528,0,0,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
529,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
530,0,2,1,0,0,1,0,0,0,0,0,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
531,0,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
532,2,0,2,0,0,1,4,1,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,1,2,0,0,0
533,4,1,3,1,0,1,1,1,0,0,0,1,0,0,0,0,8,0,0,1,0,0,4,0,0,0,0,0,0,0
534,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,1,0,0,0
535,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0
536,3,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0
537,1,1,0,3,0,1,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,1,1,0,0,1,2,0,0,5
538,2,0,0,0,0,0,0,0,0,1,0,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
539,2,0,1,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
540,13,0,0,0,0,0,0,0,0,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
541,2,2,1,6,0,2,0,0,0,1,1,1,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0
542,2,2,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,4,0,0,0,0,0,0,0,0,0,0
543,5,1,1,0,0,0,1,1,2,2,0,1,0,0,0,1,0,0,0,0,0,4,0,1,0,0,0,0,0,0
544,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
545,1,1,3,4,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,5,0,0,0,0,1,0,1,0
546,3,0,4,0,0,2,1,1,0,1,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,2,0
547,4,2,2,5,0,0,1,0,1,1,0,0,0,3,0,1,1,0,1,0,1,0,0,0,0,1,0,0,1,0
548,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,1,0,1,1,0,0,0,1,1,0,0,0
549,0,0,0,2,0,0,0,0,0,1,0,1,0,2,0,0,1,1,0,0,0,0,1,1,0,0,0,0,1,0
550,1,0,0,0,0,0,2,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
551,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,1,0,0,0,0,0,0,0
552,3,0,0,1,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,1
553,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
554,9,1,2,0,0,0,3,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,1,0
555,1,2,0,1,0,1,2,0,0,0,0,0,0,0,0,1,1,0,0,0,0,3,0,0,0,0,0,0,0,1
556,4,5,0,1,0,0,1,0,0,1,2,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
557,1,1,1,0,0,0,1,0,0,1,0,1,0,0,0,1,0,0,0,0,0,4,3,0,0,0,0,0,0,0
558,6,4,2,3,0,3,6,1,0,13,0,0,0,2,0,1,2,1,0,0,2,0,1,2,0,0,3,0,2,0
559,9,7,6,5,0,2,3,0,1,3,0,0,0,3,0,5,3,2,0,0,3,0,3,0,0,1,0,0,3,2
560,1,1,2,5,0,1,0,0,0,1,0,0,0,0,0,7,2,1,0,0,1,0,1,0,0,0,1,0,0,0
561,4,1,1,0,0,2,1,1,2,0,0,2,0,2,0,0,0,0,0,0,1,0,1,0,0,0,2,0,0,0
562,2,1,1,0,0,0,1,0,0,5,1,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
563,2,5,3,1,0,2,3,0,0,0,0,1,0,2,0,4,5,0,0,0,0,0,0,0,0,0,0,0,0,0
564,9,8,1,1,0,0,9,1,8,4,0,1,1,0,0,4,2,1,1,0,3,0,0,2,0,0,0,0,0,1
565,3,1,2,0,0,0,1,0,0,1,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0
566,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,2,0,0,0
567,0,1,0,0,0,0,0,1,0,4,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2,0,0,0,0
568,2,8,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0
569,4,4,0,3,0,0,2,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
570,1,1,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0
571,3,3,2,0,0,1,3,0,5,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,2
572,4,1,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
573,29,47,23,25,0,7,10,2,1,1,6,14,10,5,0,8,11,4,0,1,13,0,0,10,0,0,8,0,4,8
574,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,0
575,3,0,3,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
576,2,1,2,2,0,2,0,0,0,3,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
577,4,0,2,0,0,6,0,10,1,0,0,3,0,0,0,1,1,0,12,0,0,0,0,0,0,1,0,0,0,0
578,1,2,0,2,0,0,0,1,1,2,0,0,0,0,0,1,2,1,0,1,0,0,0,0,0,1,0,0,1,0
579,2,0,0,2,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0
580,3,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,4,0,1,0,0,1,1,0,0,0,0,0,0,0
581,4,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7
582,2,0,1,1,0,0,1,0,0,1,0,1,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
583,2,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,3,0,0,0,0,0,1,0,0,0,1,0,0,0
584,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1
585,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
586,14,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0
587,1,3,1,1,0,0,1,0,2,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,1,0
588,2,1,2,2,0,0,1,0,0,1,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,1,0,1,0
589,1,0,0,0,0,0,0,0,0,0,0,1,6,0,0,0,0,0,0,0,0,0,0,0,0,4,0,1,0,0
590,2,3,6,11,0,2,1,0,0,2,0,0,0,1,0,2,3,0,0,0,1,0,1,0,0,1,0,0,0,0
591,5,0,0,1,0,0,0,1,0,2,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
592,2,1,1,1,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,3,0,0,0
593,2,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,2,0,0,0,0,0,0,0,0,0,4,0,0,0
594,3,1,2,0,0,0,3,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,2,0,0,0
595,1,0,1,1,0,0,1,0,3,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,1,0,0,0,0
596,2,0,0,2,0,1,0,0,0,0,0,0,0,3,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0
597,2,2,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
598,0,3,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
599,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
600,4,2,1,4,0,0,3,1,0,1,0,3,2,3,0,0,1,0,0,2,2,0,0,0,0,0,0,0,0,0
601,5,4,6,4,0,0,2,0,1,1,0,1,0,0,0,1,3,1,0,0,1,0,0,1,0,0,0,0,3,0
602,3,0,2,3,0,0,3,1,1,1,0,0,0,0,0,2,0,10,0,0,0,0,0,0,0,1,2,0,0,0
603,1,1,2,1,0,0,0,0,1,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0
604,2,10,1,1,0,0,2,0,0,1,0,0,0,0,0,2,0,1,0,0,0,0,0,0,0,1,0,0,0,0
605,1,1,0,3,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,1,0,0,1,0
606,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
607,2,3,1,1,0,0,0,1,2,0,0,1,0,2,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1
608,3,0,2,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
609,3,0,0,2,0,1,1,1,0,1,0,0,1,0,0,4,1,1,0,0,0,0,0,0,0,1,0,0,0,1
610,5,1,2,1,0,0,0,0,1,1,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0
611,1,1,2,4,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
612,2,1,3,2,0,0,2,0,0,1,0,0,0,2,0,0,1,0,0,1,0,2,0,0,0,0,0,0,1,1
613,0,2,2,2,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,1,0,2,0,0
614,4,0,1,1,0,0,1,2,0,1,0,0,0,0,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0
615,2,5,5,1,0,0,1,0,1,1,0,0,1,0,0,0,0,2,0,0,0,2,0,0,0,1,0,1,0,0
616,2,1,0,0,0,0,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,4,1,0,0,0,0,0,1,0
617,9,6,7,4,0,2,0,0,0,2,2,1,0,1,0,0,2,0,1,1,0,0,1,1,6,0,1,1,0,0
618,2,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0
619,0,0,1,2,0,1,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,1,0,0,0
620,3,0,1,0,0,0,1,0,0,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0
621,0,1,2,0,0,1,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
622,5,0,3,4,0,0,1,1,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0
623,3,0,0,2,0,0,0,1,0,2,0,0,2,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
624,8,2,3,1,0,1,4,3,0,0,1,2,1,1,0,0,0,2,0,0,0,1,0,1,2,0,1,3,0,0
625,3,0,1,0,0,0,1,0,0,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0
626,4,1,2,3,0,4,2,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
627,0,0,0,0,0,0,2,1,0,1,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0
628,2,0,0,3,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0
629,0,0,0,0,0,1,1,1,1,1,1,3,1,0,0,1,0,0,1,0,0,1,1,0,0,0,0,1,0,0
630,2,4,3,3,0,0,3,0,1,1,1,0,1,0,0,0,1,5,0,0,0,1,1,0,0,0,0,0,0,0
631,1,0,0,3,0,2,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
632,1,0,0,1,0,1,2,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,1,0,0,0,0
633,22,12,5,4,0,2,5,6,2,3,6,1,2,2,0,1,3,0,2,2,1,0,1,1,3,0,1,2,0,0
634,4,0,2,1,0,2,1,0,0,0,1,0,0,2,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
635,2,0,0,0,0,0,1,2,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
636,1,2,0,0,0,0,0,0,0,2,0,0,0,0,0,1,1,0,1,0,0,0,1,0,0,0,0,0,0,0
637,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
638,4,1,4,0,0,0,0,0,0,0,2,0,0,0,0,0,0,2,2,0,1,0,0,0,7,0,0,0,0,0
639,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
640,27,10,18,9,0,6,7,7,6,4,7,9,2,5,0,1,3,8,6,1,2,0,2,2,5,1,2,7,1,2
641,6,2,1,3,0,0,2,2,3,1,3,0,0,0,0,0,1,2,1,0,1,1,1,0,0,0,0,0,0,0
642,10,2,5,7,0,0,1,2,0,0,5,0,1,0,0,1,0,0,1,0,1,0,1,1,0,0,0,1,0,1
643,6,2,5,6,0,0,0,2,0,0,5,2,1,0,0,1,1,0,0,0,1,0,1,1,0,0,0,1,0,1
644,2,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,1,0,0,1,0,0
645,5,1,1,2,0,0,0,3,0,0,0,1,1,1,0,1,0,1,0,0,0,0,3,2,0,0,0,4,0,0
646,1,1,1,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
647,2,0,2,2,0,1,1,0,0,0,0,0,1,0,0,1,0,2,0,0,0,0,0,0,0,0,1,0,0,0
648,2,0,0,0,0,0,0,4,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0
649,3,4,2,5,0,4,1,0,6,0,5,0,0,2,0,0,1,0,3,0,0,0,0,1,3,0,0,2,0,0
650,4,2,2,0,0,1,2,4,0,1,2,0,0,0,0,0,0,2,2,0,0,0,1,0,1,0,0,6,0,0
651,0,1,2,3,0,2,0,1,0,0,0,0,0,0,0,0,0,9,0,0,0,10,0,0,0,0,1,0,0,0
652,4,2,5,1,0,2,2,1,3,0,1,0,0,0,0,0,5,2,1,0,0,0,0,0,2,0,0,1,1,0
653,4,2,1,0,0,2,2,0,0,0,3,2,0,3,0,0,0,0,2,0,0,0,0,0,1,0,0,1,0,0
654,3,2,0,1,0,0,0,0,1,0,1,0,0,4,0,0,1,0,1,0,0,0,1,0,2,0,1,2,0,0
655,2,2,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,1,0,2,0,0
656,0,0,1,0,0,0,0,2,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0
657,3,6,7,7,0,4,1,4,2,0,1,0,0,1,0,0,0,0,1,0,0,0,1,2,1,0,1,0,0,1
658,5,3,4,3,0,4,2,1,0,2,0,2,0,1,0,1,1,2,1,0,1,0,5,1,0,4,2,4,3,3
659,3,3,4,4,0,3,2,1,1,0,2,1,0,1,0,2,1,0,0,0,1,0,0,1,0,0,1,0,0,2
660,6,5,5,4,0,1,2,3,2,4,0,0,0,0,0,1,1,3,0,0,1,1,2,0,0,2,0,0,2,0
661,5,2,2,3,0,4,2,0,0,3,1,1,0,1,0,0,1,0,1,0,1,0,1,1,6,0,0,0,0,4
662,4,2,0,3,0,4,2,0,0,0,1,0,0,2,0,0,1,1,1,0,0,1,0,0,4,0,1,1,1,2
663,0,0,2,0,0,2,0,1,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
664,3,0,1,0,0,2,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0
665,0,1,9,0,0,2,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
666,5,0,5,6,0,3,2,0,0,0,1,1,0,0,0,1,2,0,1,0,0,1,0,0,2,0,1,0,0,0
